cust_id,label
424,0.014926902412740427
426,0.015292768323941094
430,0.02207761622810092
432,0.03588526508492054
433,0.09748282164386866
435,0.08088769698060304
436,0.016908117616993477
438,0.024892060324431205
444,0.088087819226358
445,0.05472661501480071
447,0.06827520389803073
448,0.01580228346274217
449,0.030924733204017875
450,0.07169446311230461
453,0.09717313319377657
467,0.14268440232433868
471,0.04267986938703652
473,0.032406834194931275
477,0.07502914881455727
478,0.06219062032258478
479,0.07234620626605658
486,0.10442324173584948
490,0.0570910173069228
502,0.0580295155198414
507,0.03350357827764948
511,0.08768583786348282
513,0.052757781135368456
514,0.008704334732871095
516,0.08512750193326474
524,0.043454074710507974
533,0.03803578878178954
535,0.011545553163518206
536,0.03739642838762313
538,0.04444576361110933
540,0.02842317311870135
542,0.013923075392048142
544,0.020196461822956095
547,0.08724448766999814
550,0.014645092810325663
554,0.02207692487382726
564,0.1394645492335162
567,0.060734817069279634
568,0.06769819894609605
570,0.02068518556947784
572,0.007304149914993977
573,0.046653489138175325
574,0.01499780159659872
580,0.011851684365335412
582,0.01715098292761083
589,0.01258129697586093
590,0.05620116612092306
593,0.03748147821923246
595,0.016686821038173476
596,0.049984920990896346
600,0.03897933293113684
610,0.016251862923544885
612,0.010803274071367452
617,0.03956379564720819
632,0.056788357823617935
633,0.05084113419466649
639,0.07085643281109232
642,0.009263349224314862
644,0.0433538369520422
646,0.0213624582517747
648,0.025794881976204553
649,0.06033847778061047
650,0.011801422620951343
651,0.019753933578184113
654,0.044652476473519984
655,0.01721280663792607
659,0.19333511645807855
661,0.04558437497293541
668,0.03237738222259241
669,0.03082882004057184
672,0.014022665242767528
674,0.08943665629458027
676,0.012190564720253705
677,0.01651837483978195
679,0.02876193188787054
680,0.09713012574987766
681,0.009029627058695432
683,0.1207064418271061
685,0.06776586369553111
691,0.015100655175366256
692,0.027848279322203427
693,0.01654559235063222
694,0.040665789719253
695,0.006772795631739475
698,0.0869173664931531
703,0.02901265246408733
704,0.011962093945024222
706,0.015818279122046388
708,0.008404027270717818
712,0.022204078651756522
714,0.008940531204753306
715,0.02148871282700403
718,0.008879367519133662
721,0.009107030749902843
722,0.007765352544519808
725,0.018766998402508707
726,0.0338590849751902
731,0.1496435832898757
735,0.11110464325836793
739,0.048434770189614396
742,0.022670506544406395
744,0.03136321995750535
748,0.02058302934752783
749,0.10719566618336969
754,0.005194865508570072
757,0.006377564670023988
758,0.0739979509240121
760,0.038557179231066864
765,0.02814360496162887
771,0.02636732634999839
772,0.02412604788188131
773,0.03526674636688419
776,0.02914518832082251
777,0.06953940046956576
779,0.009365237794356211
780,0.029861260224343808
784,0.023717808232820988
787,0.016838423957238415
789,0.042668840092166774
790,0.03758583111087535
794,0.080604022057492
805,0.1617906080624732
817,0.012251190234271967
819,0.04410024011657353
822,0.03295151011530415
823,0.09544452230452713
828,0.06290211185458007
833,0.02481494454932185
834,0.03413768263423307
839,0.05904839066468197
851,0.1022077493067492
853,0.06010821805493194
857,0.01707797652219633
865,0.030825895047609724
866,0.026295256476785614
874,0.05183534921710976
882,0.03564652715314576
883,0.025394203646468945
887,0.019225945340771506
888,0.03786068742978434
890,0.011551838052495185
896,0.029585933795850384
899,0.022308819679437698
902,0.015327517235484315
905,0.013820637312082364
911,0.0069581592994133485
915,0.04068935443231212
916,0.012901975056921172
920,0.013265791183176084
925,0.04196743904302576
929,0.03718579883083879
931,0.10065642170442501
933,0.044180436674169835
936,0.0227478463625222
939,0.052701082765266055
941,0.01631731268441533
944,0.026024086984038394
947,0.043991431040869715
951,0.0389194453898036
952,0.041253481397635725
956,0.01896707767096638
957,0.053361572086056575
962,0.015846595188290215
972,0.15480256856985866
975,0.04685148484561005
978,0.0076593397562048065
982,0.03685718694545086
986,0.024426071730946172
989,0.004332640824221355
992,0.01313718018880238
996,0.00984240526713647
997,0.07935307982053243
1001,0.018657041635166727
1006,0.022045741401957586
1012,0.02982993166038754
1014,0.05550544171560902
1021,0.011144794277882095
1024,0.10374555628981072
1025,0.013841469340042045
1026,0.12748059675560391
1028,0.024808062236002088
1034,0.019117453707097203
1038,0.01458943439712189
1039,0.02923955693044935
1040,0.09739936147824506
1041,0.020901486928202408
1042,0.01767953407156784
1044,0.031493339891304116
1045,0.06373971746084384
1048,0.031512660500629924
1053,0.0320315847081981
1054,0.05419173347135231
1056,0.0341264753482542
1057,0.04865241360833231
1058,0.13261367673924418
1060,0.011411486146885265
1062,0.03544850332724252
1066,0.11083393340358556
1068,0.042770588747965105
1077,0.01849770722415195
1078,0.1671093870570527
1082,0.039123387962721544
1091,0.010973682028101402
1098,0.025211912312087234
1103,0.05785799896991146
1104,0.03430821741502546
1107,0.05745955679816588
1108,0.010023645132668225
1110,0.03195040257287173
1117,0.03011795863544989
1120,0.01297283351835697
1132,0.025597988893557015
1134,0.007428935631707824
1141,0.03348400869476427
1145,0.011167735930025359
1146,0.022140419810984954
1148,0.055466730334748235
1151,0.08452745437267653
1155,0.056134609248907896
1156,0.04151802248081313
1164,0.021230260935806645
1172,0.0780673888307612
1192,0.19387928010846206
1193,0.04318519492441104
1195,0.15276865699453024
1198,0.02433365594966682
1199,0.06534225971077763
1201,0.02301873438466146
1202,0.012333733693229383
1214,0.027857212653519633
1216,0.08935963945213762
1224,0.005277710466811203
1225,0.024696258208392732
1230,0.018732052764600035
1237,0.046564513211916334
1238,0.01645208530395592
1242,0.2236121433028121
1243,0.10795995833877486
1244,0.07311836422765582
1245,0.07492383796674842
1246,0.022397852129752233
1249,0.02081216817772798
1254,0.03727431633401272
1256,0.01717001122455255
1257,0.027093699795865803
1260,0.024119480717004406
1263,0.015967043929533985
1266,0.06217207740736354
1279,0.04262933444709116
1284,0.020116872307659246
1291,0.0628119351816948
1302,0.01906676067656703
1305,0.005945567511089012
1308,0.032230941115281145
1320,0.07963530680934998
1332,0.005806325835747605
1333,0.03362847830423374
1335,0.16511719747152798
1343,0.026522676957117342
1344,0.02828965423718979
1345,0.1267892870215887
1346,0.02326253085987881
1349,0.04678679953127091
1350,0.022429842695515022
1351,0.03138067667457377
1356,0.014198436206690167
1357,0.021576006403494673
1360,0.010597411753419935
1369,0.023833108973338596
1375,0.16484261143778264
1376,0.022264713135598836
1377,0.014193284849505581
1379,0.012681217813494811
1382,0.03925303704670091
1385,0.13569424434647415
1390,0.04593037393882837
1397,0.009853007428200894
1398,0.04757063375178486
1416,0.0141490510297695
1417,0.012066930467148065
1426,0.04230733803484157
1432,0.16734725237729986
1435,0.06395071213383337
1437,0.02156322363998837
1438,0.021475109763903977
1448,0.025750055321339543
1450,0.015141926633503866
1451,0.009583630127286965
1453,0.14042609670347084
1458,0.02631290066060174
1459,0.049816045862127734
1460,0.022661209651544945
1465,0.03057848887592346
1469,0.09840550911870762
1472,0.02265439089065202
1473,0.01726010343516476
1475,0.049095541130549265
1476,0.05983700915878498
1480,0.03183783124008046
1487,0.07045741760411217
1491,0.017915097661402778
1495,0.24814526663439282
1505,0.03369659203345781
1506,0.015367049053070146
1507,0.018857051616889733
1508,0.024890955778807688
1510,0.014225255649538648
1513,0.018563268010701902
1516,0.01544438997944373
1517,0.10637550663304435
1521,0.010764087017776246
1528,0.026561498774250833
1530,0.023863528963014795
1532,0.02278588396279563
1534,0.03059368437444706
1535,0.06529626665669888
1537,0.029190887336626222
1543,0.03024542322504746
1548,0.07434754166712317
1550,0.042169432671679295
1553,0.02529270778409505
1556,0.021758791725705762
1559,0.03693418639774995
1564,0.02867386503469397
1565,0.005499560075985425
1568,0.09124419112578636
1574,0.02291618313916997
1586,0.04704192140273208
1587,0.055147932556768364
1589,0.017237108292956098
1597,0.02414959379818924
1599,0.010670126235693782
1602,0.02805141562080153
1610,0.02894638362689124
1613,0.0747288065238675
1618,0.04073489729448415
1619,0.0156322094012338
1622,0.09319597891706169
1630,0.009565389592324
1632,0.017311553715059408
1636,0.12050326835275121
1641,0.016750826620163826
1652,0.0318413590898186
1653,0.041437030021607736
1654,0.10657299145281648
1664,0.19002993542758947
1674,0.03723690200759334
1675,0.07580200143904046
1676,0.04213720559363027
1677,0.06891666598146957
1678,0.206082036826786
1679,0.024488527885172993
1682,0.02320489413718904
1687,0.01540988013185843
1688,0.05207586181396259
1689,0.048384051678833064
1692,0.012185689726972211
1694,0.0160430833949043
1696,0.015719989046571983
1703,0.08507391140291226
1707,0.03295118867320469
1708,0.014852188610602585
1715,0.009442813093316781
1716,0.026128056773378677
1717,0.03377827207261045
1722,0.09901595899512347
1725,0.03355981785967799
1731,0.01328174622447251
1734,0.029774663461510743
1735,0.03617136607279489
1740,0.025705682872822752
1741,0.029641936402576754
1742,0.09002571829584681
1743,0.04991285533570068
1744,0.03401402496102879
1746,0.20512380489620924
1747,0.04317538653225311
1748,0.01000612357825282
1754,0.07669171069447167
1758,0.013079283629161267
1759,0.029053077918458868
1760,0.03147299067444511
1765,0.043778705965724966
1766,0.041456464283771005
1767,0.14108512877257764
1777,0.023156518110995825
1780,0.025923222439881148
1783,0.026643999815129375
1784,0.04468068144576006
1785,0.017459053353363226
1786,0.024374225652598332
1787,0.12214715840212093
1788,0.022908071273104215
1790,0.03281779258355521
1792,0.06301654065770898
1794,0.021188550393266725
1799,0.014081242343632956
1800,0.030189098640096765
1805,0.1551733113978272
1806,0.02456682985772017
1808,0.047752369123619465
1818,0.18677105644533964
1819,0.04516120293390147
1820,0.010056665222148167
1821,0.08829452646311862
1823,0.007663333649655338
1824,0.14093316992959332
1830,0.020254147350428048
1831,0.011275564371036585
1833,0.05095960956633127
1836,0.026812724629419152
1841,0.07896935911264151
1846,0.03786977609764246
1849,0.07134420182261807
1851,0.02605271014039135
1852,0.020795547354584623
1856,0.32327538167342385
1875,0.019088330650540556
1878,0.024158813018959602
1885,0.01698922983320632
1890,0.017131261879680233
1895,0.07793539050336909
1897,0.030678541489770755
1901,0.01203656236549173
1906,0.029754371087081993
1914,0.06698012754899045
1928,0.08590624849290233
1929,0.06542028216945822
1930,0.010467427054007113
1934,0.19608104731240963
1943,0.01326110625888077
1950,0.035831276721266944
1952,0.2463160088031779
1953,0.01941268156761129
1956,0.08567724299194213
1957,0.03715343023338448
1958,0.015506748875392252
1961,0.03564760945367655
1962,0.03980273247044035
1964,0.035647487633294485
1965,0.04945350074276128
1968,0.029052307506490384
1972,0.07744690082768933
1974,0.04960003651139708
1977,0.10183732822341354
1989,0.06284543871610943
1990,0.03840041970069145
1992,0.04960152090832789
1996,0.03011687398513551
1998,0.026323789273840523
2001,0.006826722028044825
2007,0.05794106358173174
2009,0.02936572270864471
2010,0.022340572928571216
2015,0.02001794207701835
2016,0.0549294343980677
2021,0.03312593084419506
2024,0.07945677358990723
2026,0.016896706111086224
2027,0.028644165150156067
2028,0.018670878037482713
2029,0.020467653170624364
2031,0.015153623395075663
2032,0.026269296301696117
2033,0.019309225375959464
2034,0.13877174663163605
2036,0.03584610063082904
2040,0.08275369465949783
2041,0.061887160887872716
2043,0.020052940972920284
2044,0.04614700184270157
2045,0.019446413592620518
2047,0.043090183351468324
2049,0.02872155199999308
2053,0.05744891751063415
2054,0.09164798832937028
2062,0.04014063723686838
2063,0.03482758815771766
2064,0.03502229812955361
2068,0.05817469924755345
2070,0.06758819689605064
2075,0.010166387138591563
2077,0.04653067938348876
2079,0.025409895494105342
2081,0.07985535445175668
2086,0.025752841670994
2087,0.02728903122160247
2089,0.027079522271405122
2091,0.05077307790260203
2097,0.23918117919075285
2109,0.009532691613084126
2113,0.0369282050740591
2115,0.25446954778474146
2116,0.01858708586771522
2120,0.06425706063459695
2121,0.06791025928264857
2128,0.02217552032017689
2137,0.025487172687838188
2146,0.05702820197517023
2160,0.016624889586363174
2164,0.0634949490062004
2165,0.016002641854197464
2166,0.1552216521718937
2168,0.06630201189200878
2169,0.03316909064377478
2170,0.02360411812452024
2176,0.06093244132612935
2177,0.021808945296254965
2180,0.02869415288262055
2183,0.027363133960825972
2192,0.01681628498430317
2193,0.02442164338298494
2194,0.07376143696440193
2198,0.009045763564778455
2199,0.08946899506684534
2201,0.06774972008205656
2202,0.019500937242513172
2208,0.114998631133678
2213,0.007126690821120463
2214,0.07854396127257732
2219,0.05702929409272417
2232,0.022324651163823643
2233,0.028340867681393343
2238,0.012189490906182517
2245,0.010180359747835648
2247,0.013222164093017755
2248,0.01592948950423541
2249,0.011191576935095095
2251,0.01792994370770036
2257,0.010988074882868413
2258,0.04914407949862083
2259,0.13577565013111162
2260,0.012993886083645377
2263,0.033412630038653225
2272,0.08831645448778191
2275,0.007959761422671395
2276,0.018199701332269825
2283,0.033416598996930856
2290,0.03291981664740281
2292,0.003981088729195792
2293,0.02585911511934892
2295,0.13263847808773732
2298,0.05604133777187437
2300,0.03404488998744857
2305,0.01132652318205199
2306,0.11498989968044088
2308,0.10414394844937606
2314,0.008254864023609431
2317,0.015597656631920902
2318,0.0459544170316996
2322,0.013512441136624986
2323,0.05437708514752988
2327,0.015723534029451057
2328,0.0280092706919079
2329,0.032807664998869994
2332,0.09833994682417933
2335,0.03714180070122891
2339,0.045143467188428606
2341,0.022160303078100657
2343,0.066838304738722
2346,0.008704437800044937
2355,0.021588963770141096
2356,0.07929008950367233
2358,0.0048269211569846
2360,0.07567987892898875
2361,0.01896389192624205
2363,0.02569536305396344
2366,0.05250270657181969
2368,0.038246169632273896
2370,0.012400977670473561
2371,0.02073561163317414
2373,0.04279750259844435
2377,0.017810045773841345
2380,0.05327498443701205
2381,0.02943952717759562
2383,0.015390095606932736
2386,0.01522393913771523
2387,0.06973453503133178
2388,0.04790389654187445
2389,0.054377203993444076
2392,0.1347475165696167
2395,0.021427356432111674
2397,0.007493122086005742
2399,0.04134014565087019
2402,0.009863448967693134
2404,0.09973900322377569
2410,0.019826473429675938
2413,0.08426218806537066
2420,0.06960516227805505
2421,0.018739789186808055
2424,0.12224165177723664
2428,0.03659029075835682
2429,0.07147034860086325
2431,0.019198888563274466
2432,0.0916945868248357
2435,0.006878090069927704
2437,0.027805865318397925
2439,0.11228162819168101
2440,0.04668252072923399
2444,0.08639869724237217
2449,0.015891838840185083
2451,0.030654878417068224
2453,0.07957756567127758
2466,0.02417279009690445
2468,0.030184250231311157
2481,0.09932363201814759
2483,0.023429935819565515
2485,0.03342426267381265
2487,0.020894187015133424
2488,0.03280205834790614
2489,0.15742209305391464
2493,0.01941432954295014
2495,0.02392254480491046
2496,0.06986684852255104
2499,0.012996061228721354
2503,0.022125495892840526
2504,0.015518876920876674
2507,0.024007437850072352
2515,0.05477578410817381
2516,0.036055303534941456
2517,0.06674527462989728
2518,0.07781120617201714
2523,0.007855207603785845
2524,0.11076255154907527
2540,0.0318934942826006
2541,0.01349276996451274
2551,0.0642205188989958
2555,0.10732235292762404
2556,0.006876593163138108
2557,0.014507787898399856
2560,0.10905117578394113
2567,0.0694873917638072
2570,0.006315064210794817
2579,0.04718713259911924
2581,0.09684814766048605
2582,0.03163117720405885
2588,0.0222955336009262
2590,0.07786965257732023
2592,0.047290367686331325
2595,0.007827035912713113
2600,0.1697290101363052
2604,0.02539345132250244
2605,0.04150229900817736
2606,0.017103189754847023
2607,0.019288128202306035
2610,0.02252095344517059
2612,0.022960262907967863
2613,0.039424809670133495
2616,0.018299999630674864
2622,0.10556021051056087
2623,0.006932551210728436
2628,0.036329238676160905
2629,0.018969459139542767
2633,0.029927667767954545
2639,0.02244606838364217
2644,0.009964317251465727
2648,0.05314362774706458
2658,0.011091314503921139
2663,0.02679335372228582
2664,0.027693491852417963
2665,0.022918289652394182
2669,0.053008352034139075
2671,0.027711397844028738
2673,0.01884138976257676
2678,0.026320207150405166
2680,0.01466836954231965
2686,0.07606736234731176
2691,0.02518901221759015
2694,0.10107669884363273
2696,0.008502923933875637
2712,0.05920925264905735
2727,0.03355024012177984
2732,0.0411501474425848
2736,0.021890602379658352
2740,0.08734528373715927
2745,0.0632605078430085
2749,0.025267769320580006
2750,0.08257337338939494
2755,0.024353949104927032
2758,0.007891838525295023
2766,0.04728034277568688
2777,0.012741873735638778
2785,0.09470016098383477
2786,0.02619983079421592
2789,0.04672134672965747
2790,0.031087090496197102
2797,0.0646996412511191
2799,0.025134211001041865
2807,0.016179554575159218
2809,0.022819170621188344
2811,0.009334163912271359
2813,0.12031561114812353
2815,0.0228699194549446
2820,0.04792440918061459
2823,0.013708528132603013
2825,0.06381940313554692
2829,0.012165918574275418
2838,0.035093771316223474
2839,0.054654023880008354
2842,0.041380302748310484
2843,0.0076545761245889075
2855,0.022972683168666526
2859,0.024003336397431622
2863,0.03817087133557517
2864,0.08527809619977983
2871,0.026871475618870447
2874,0.0355393699971553
2876,0.03763404905072461
2877,0.22618345639120063
2878,0.046809801569176385
2879,0.024369651144086745
2883,0.015954044850753232
2888,0.032367294495803875
2889,0.046080501038582716
2896,0.07867079321516104
2897,0.03777187571676935
2902,0.04136859715737443
2903,0.09429005027924271
2904,0.07008372612686954
2907,0.010176261081989288
2909,0.06179324532709054
2911,0.02654873370560583
2916,0.07098448876388436
2917,0.008777181804114926
2924,0.13368037506393113
2925,0.05114966117893295
2926,0.019184581629872806
2929,0.01950204646847927
2933,0.00972242859016596
2936,0.029565188353650008
2938,0.061894790529792895
2941,0.012820446954134918
2956,0.016674089173512603
2959,0.1048846995830993
2961,0.05444518472121049
2966,0.037734627739568705
2970,0.0462381233945434
2974,0.03996789702050037
2982,0.06543219741851078
2986,0.021272108609240385
2988,0.00633197946548461
2994,0.07351326518557659
2996,0.011407160967772525
2997,0.030029271110667465
2999,0.11052922829459258
3006,0.054191012291652685
3009,0.010562554188979114
3012,0.032685183516537035
3016,0.017899377865855375
3018,0.05874371089305408
3022,0.020788607333833933
3023,0.021217269674675215
3024,0.012501058380336633
3030,0.03426166157615081
3035,0.06942252170297708
3036,0.03729846700765816
3038,0.0198101474088792
3040,0.009306021587507348
3041,0.03522917207920423
3043,0.01953703645440668
3045,0.03342673063790323
3049,0.11156607871512761
3056,0.10157856183747957
3059,0.018771829072751798
3060,0.08234693638860668
3061,0.030069373991224793
3063,0.02679813807379119
3073,0.052174803472667244
3074,0.038684282008591545
3075,0.08033487954549735
3078,0.0319215617762612
3082,0.04791825003231964
3088,0.01290355760570915
3093,0.01648370467976213
3096,0.08590911696423947
3097,0.026172419500547644
3099,0.018486845397110388
3101,0.023124679787850367
3102,0.03592821717822328
3105,0.056567109277472626
3109,0.0629802009415408
3110,0.1036792250626619
3114,0.0786227340785719
3120,0.0965583916329639
3122,0.04301356177493547
3130,0.02172691313366742
3131,0.051058083240141716
3132,0.022964766912788065
3139,0.03598664876341393
3140,0.04199232645937566
3141,0.08670668386817133
3143,0.008021390836079592
3148,0.012678251654599203
3149,0.021419959866422266
3155,0.012590421813911032
3157,0.015748450125509277
3158,0.012175589693807883
3162,0.11102939231931042
3167,0.015208620906605864
3168,0.012171805741298263
3174,0.02527453468319595
3175,0.0278569731515222
3181,0.1158769058709009
3184,0.06830091951954073
3185,0.018911666789682795
3188,0.026329595858327268
3190,0.02326525772150964
3192,0.015316353992171997
3194,0.00973541848136256
3195,0.09592472897757892
3200,0.11948013987502626
3211,0.02948191621357078
3215,0.1287230187505039
3218,0.06330387343888873
3221,0.04034195849597997
3222,0.029661954235801286
3225,0.031513598852216156
3229,0.015996602339893307
3234,0.023320611354655442
3236,0.027561950517204975
3250,0.017979948808251232
3254,0.013321364910529826
3255,0.04114294368783778
3258,0.055054864031529295
3261,0.019619981427640605
3264,0.011965479894038546
3267,0.01821861954885997
3275,0.017267849990668868
3283,0.020890525632948877
3284,0.13948482261662964
3289,0.026084390864101525
3292,0.020568399001203077
3294,0.028025595284187813
3296,0.03878985429376389
3297,0.018434905259079953
3299,0.03363543875782664
3307,0.016598296658486944
3308,0.02003200987846838
3310,0.2433256206497552
3314,0.1757610618041376
3317,0.051160320722320934
3318,0.02975638246639542
3327,0.05650363113238771
3331,0.024279219863305203
3333,0.020019742596195125
3335,0.007792868614442825
3338,0.017952167818480573
3346,0.012221219561641357
3347,0.08891364247151949
3353,0.05839465351587041
3360,0.10457375174153674
3363,0.008292407019651143
3375,0.06641071756269673
3381,0.030997852594573633
3389,0.015481002297748856
3392,0.07170811094557147
3393,0.010883644420076988
3396,0.02019504178517793
3402,0.11197263048285916
3421,0.017955033097877722
3430,0.021995741635243496
3431,0.036031614290140686
3437,0.029545040996417932
3441,0.06565303669136043
3443,0.02083643338162693
3444,0.011706891475656189
3450,0.20340250856604716
3454,0.015328451125948222
3455,0.05989401516117702
3456,0.07897108640944399
3463,0.029092576330824797
3469,0.04607827779565547
3470,0.019057074190923142
3471,0.0182134923309278
3473,0.05852996935809608
3475,0.0655254644229872
3478,0.07421110347965641
3480,0.03485034653820866
3483,0.031565377750840305
3490,0.03856824816907436
3492,0.016060642024308205
3493,0.011848599435964275
3498,0.11298545802122537
3502,0.018782421863666892
3503,0.07001839934519741
3508,0.01463440104813691
3510,0.017900508560829302
3529,0.011445859873130246
3530,0.07174955226966201
3537,0.011508402663007082
3541,0.13637910473578485
3543,0.02745931263708718
3545,0.006146872736652078
3546,0.008199218353583324
3547,0.018085853028553735
3554,0.03606700100219921
3555,0.11742689072865842
3557,0.017294668012912125
3558,0.05037921672192333
3565,0.13310924309490266
3567,0.08001386706191173
3571,0.058061497221331505
3572,0.20522439181527785
3575,0.0470304331215717
3579,0.04104941843175467
3580,0.02474921807810907
3597,0.045921230806774085
3603,0.121683005999359
3604,0.02630759642853011
3605,0.024162730487639703
3607,0.008395501177253888
3616,0.036208077913615126
3619,0.014665331818636804
3620,0.0447378744865634
3624,0.01207080909893376
3626,0.01255538297907083
3629,0.24484229988500567
3630,0.043165556412672654
3635,0.02310198229957076
3639,0.17773011711488268
3642,0.028363626457635918
3643,0.011284586821348544
3646,0.02979206627740416
3648,0.007293105370426508
3649,0.029422531575589647
3653,0.03950838821762804
3654,0.09520804936663735
3661,0.02580372469705637
3666,0.011236771174117758
3667,0.051757929544296144
3669,0.011814361740094655
3670,0.02596247238890081
3671,0.055844223016626615
3675,0.09582354775124594
3688,0.05371375095526136
3689,0.05533590545824915
3690,0.04267135578399145
3693,0.03678669349473461
3695,0.023385270262422025
3703,0.022194869919476588
3708,0.02147264549048765
3710,0.028529271975398895
3712,0.010119084184185993
3714,0.028711455565342454
3721,0.052416221649524766
3723,0.042463261976702915
3745,0.010064981081566865
3747,0.033370148890181806
3748,0.05748629923211597
3753,0.09699737477643958
3756,0.019570493374637885
3759,0.04790650083768611
3760,0.0169189301219196
3763,0.006094603894182314
3766,0.0625530525727656
3768,0.020184545301767248
3770,0.03607422278462685
3771,0.009738176293253804
3773,0.024227900841297712
3775,0.01865823856829539
3777,0.018717201405971256
3782,0.029806078965554244
3784,0.025819783734734533
3787,0.061953242795534574
3797,0.04962978176357877
3798,0.05022458170424764
3804,0.014882740493181064
3806,0.02224301784129521
3808,0.006649542601888459
3811,0.024419808507507197
3817,0.036176497749470335
3818,0.03401325196357201
3819,0.011541976382221177
3826,0.026682948556759914
3827,0.014086017975098128
3836,0.017002085006475837
3838,0.034571410009773824
3846,0.00951085599393637
3850,0.02847691847204362
3853,0.039849733661626474
3861,0.019757619708474828
3866,0.019703883117648945
3879,0.07659676973524407
3881,0.014157066435873921
3884,0.11958384926235058
3886,0.010799388581136707
3891,0.01616327926496789
3894,0.08143710000313256
3901,0.02420724088410052
3902,0.04255328641467841
3903,0.06254759281994023
3904,0.01891713660945463
3914,0.04395349564567655
3915,0.01648534970184775
3918,0.029717852614944716
3921,0.018850367149669745
3925,0.020739793277053872
3940,0.03047904048857105
3943,0.007206871768189289
3944,0.028158223255846743
3946,0.013634649574473178
3951,0.02034200094935326
3955,0.04527112638886367
3958,0.07385288717338732
3959,0.060636098424069015
3962,0.09148712435322759
3963,0.05149680680991464
3967,0.020321627939715585
3973,0.018166340926984107
3978,0.0657830798420159
3979,0.03737778016601981
3981,0.028377843009635795
3982,0.015509046258787788
3983,0.02497672963269601
3986,0.029160035876870175
3989,0.01803981377092848
3990,0.04085012981196037
3991,0.023278078763956076
3995,0.01999455713963461
3996,0.17581385878141434
3998,0.04568437538766315
4000,0.1761817698509583
4002,0.0652546860838916
4003,0.022300795605710112
4014,0.10497099610630398
4020,0.037948753027446006
4024,0.20773574404837425
4027,0.019470509550903535
4029,0.03121418800431084
4031,0.07136617930659063
4037,0.061447225654514125
4039,0.03201757864952735
4042,0.035641096624974576
4044,0.0293688740530079
4051,0.022414253581500475
4053,0.03412064737780147
4059,0.01409922116455017
4061,0.05245666399401829
4062,0.07416069288119405
4069,0.05476154556306075
4073,0.04350281216256324
4074,0.030138393789103157
4075,0.010784793545234745
4078,0.010946085889304485
4080,0.0343246243189128
4083,0.012472680625071134
4084,0.025271300880652447
4086,0.018520390793277906
4089,0.030226495009561614
4094,0.03889722004807128
4098,0.07985321094496764
4099,0.018102807177338247
4101,0.010814241017715592
4103,0.027036335470964432
4104,0.01725660173280088
4109,0.028863096250077176
4111,0.016202695709744308
4112,0.02659357311132892
4115,0.05602067773295687
4117,0.06544288517084383
4119,0.16918454992142332
4121,0.024053895789360593
4124,0.0157760597891956
4125,0.02441470971476794
4126,0.0707009240185502
4130,0.00658103338059413
4133,0.10689757443892568
4137,0.01641059277071502
4149,0.025780446163768896
4151,0.011794022494744068
4154,0.024172614272849238
4157,0.015005003306441438
4164,0.06962784759099049
4166,0.010402285157023607
4172,0.0726147796578521
4179,0.013804286982077876
4183,0.010045645689119243
4187,0.1576611386423961
4193,0.05531046058059235
4194,0.0261313314735196
